geonames_id,osm_id,wikipedia_id,woe_id,name,iso,is_megacity,latitude,longitude
2036892,244080620,261864,2149760,"Hohhot, Nei Mongol, China",CHN,1,40.8199747915,111.659995482
2038432,0,1149172,2149759,"Baotou, Nei Mongol, China",CHN,1,40.6522072541,109.822019815
2038067,0,1674149,2149762,"Chifeng, Nei Mongol, China",CHN,1,42.2700154816,118.949989786
2034312,0,0,2149768,"Ulanhot, Nei Mongol, China",CHN,0,46.0800154816,122.08003129
2037078,0,0,2149763,"Hailar, Nei Mongol, China",CHN,0,49.1999800813,119.700021524
2036581,304758391,657013,2141175,"Jiamusi, Heilongjiang, China",CHN,1,46.8300213817,130.350017455
0,0,0,12577998,"Beian, Heilongjiang, China",CHN,0,48.2390051464,126.482036498
2037860,277516132,638354,2141168,"Daqing, Heilongjiang, China",CHN,1,46.5799591259,125.000008096
2036389,502220401,2123225,2141170,"Jixi, Heilongjiang, China",CHN,1,45.2999597362,130.97003129
2035265,0,763232,2141167,"Qiqihar, Heilongjiang, China",CHN,1,47.3449770295,123.989992227
2037013,279116876,143373,2141166,"Harbin, Heilongjiang, China",CHN,1,45.7499839468,126.649984903
1856057,0,0,1117817,"Nagoya, Aichi, Japan",JPN,1,35.154997578,136.914991414
1856215,0,0,1117807,"Nagano, Nagano, Japan",JPN,0,36.6499967642,138.170005248
2129376,0,0,1117640,"Kushiro, Hokkaido, Japan",JPN,0,42.9749595327,144.374691121
2130188,0,0,1117148,"Hakodate, Hokkaido, Japan",JPN,0,41.7949798778,140.739977579
2128295,0,0,1118108,"Sapporo, Hokkaido, Japan",JPN,1,43.0749792674,141.340044311
1857910,0,0,15015372,"Kyoto, Kyoto, Japan",JPN,1,35.0299922882,135.749997924
1853909,57563779,179750,15015370,"Osaka, Osaka, Japan",JPN,1,34.7500352163,135.460144815
1850147,0,30057,1118370,"Tokyo, Tokyo, Japan",JPN,1,35.6850169058,139.751407429
2111149,0,0,1118129,"Sendai, Miyagi, Japan",JPN,1,38.2871061392,141.021717488
1853140,0,0,1118085,"Sakata, Yamagata, Japan",JPN,0,38.9200390819,139.850057738
2315417,82673255,21192377,1287216,"Inongo, Bandundu, Congo (Kinshasa)",COD,0,-1.93999916698,18.2800105374
2317397,435708712,1917423,1283382,"Bandundu, Bandundu, Congo (Kinshasa)",COD,0,-3.30999306347,17.3799621162
2314705,435934148,1905471,1289636,"Kikwit, Bandundu, Congo (Kinshasa)",COD,0,-5.03004311231,18.8500015856
204953,615209242,3141073,1297604,"Tshikapa, Kasaï-Occidental, Congo (Kinshasa)",COD,0,-6.4099588838,20.7700394274
214481,435579903,1787776,1474592,"Kananga, Kasaï-Occidental, Congo (Kinshasa)",COD,1,-5.89004229851,22.4000174547
0,0,0,0,"Boma, Bas-Congo, Congo (Kinshasa)",COD,0,-5.82999428419,13.0499938544
2313002,29806458,76508,1292749,"Matadi, Bas-Congo, Congo (Kinshasa)",COD,0,-5.81661008822,13.4500211168
2314302,0,45773,1290062,"Kinshasa, Kinshasa City, Congo (Kinshasa)",COD,1,-4.32972410189,15.3149718818
217831,436044301,448570,1285347,"Bukavu, Sud-Kivu, Congo (Kinshasa)",COD,0,-2.50999021516,28.8400377998
204405,0,2774222,1298068,"Uvira, Sud-Kivu, Congo (Kinshasa)",COD,0,-3.36998940136,29.1400194893
212902,435514019,3063152,1289927,"Kindu, Maniema, Congo (Kinshasa)",COD,0,-2.96391599641,25.9099840889
213940,83517617,21549406,1474795,"Kasongo, Maniema, Congo (Kinshasa)",COD,0,-4.45002683626,26.6600158271
209228,0,1444116,1293042,"Mbuji-Mayi, Kasaï-Oriental, Congo (Kinshasa)",COD,1,-6.15002642937,23.599995889
207570,0,2683662,1476791,"Mwene-Ditu, Kasaï-Oriental, Congo (Kinshasa)",COD,0,-7.00000038771,23.4400056546
922741,435789385,2846146,1291117,"Likasi, Katanga, Congo (Kinshasa)",COD,0,-10.9700422985,26.7800085029
0,0,0,0,"Manono, Katanga, Congo (Kinshasa)",COD,0,-7.30003375359,27.4499934476
214974,0,0,0,"Kalemie, Katanga, Congo (Kinshasa)",COD,0,-5.93329547234,29.2000158272
214614,436003765,4590946,1474554,"Kamina, Katanga, Congo (Kinshasa)",COD,0,-8.73002398797,25.0099873441
922773,435755862,1331550,1290616,"Kolwezi, Katanga, Congo (Kinshasa)",COD,0,-10.7167244274,25.4724397366
922704,27564973,517943,1291591,"Lubumbashi, Katanga, Congo (Kinshasa)",COD,1,-11.6800248018,27.4800174548
217562,83540909,1905498,1285613,"Butembo, Nord-Kivu, Congo (Kinshasa)",COD,0,0.13000368133,29.2800109443
216281,60715164,1210483,1286781,"Goma, Nord-Kivu, Congo (Kinshasa)",COD,0,-1.67879910092,29.2217868022
0,0,0,0,"Buluko, Nord-Kivu, Congo (Kinshasa)",COD,0,-0.75699888928,28.5280025406
0,0,0,1368548,"Mzuzu, Mzimba, Malawi",MWI,0,-11.4599865531,34.0199800199
925498,262432645,642607,1368532,"Mzimba, Mzimba, Malawi",MWI,0,-11.9,33.6
927643,0,0,1367547,"Machinga, Machinga, Malawi",MWI,0,-14.9666667,35.5166667
930025,265120340,642610,1366480,"Dedza, Dedza, Malawi",MWI,0,-14.3666667,34.3333333
927967,27565053,57030,1367476,"Lilongwe, Lilongwe, Malawi",MWI,0,-13.9832950655,33.78330196
926747,265543837,642615,1501191,"Mchinji, Mchinji, Malawi",MWI,0,-13.8,32.9
924492,276403856,3748599,1368874,"Ntcheu, Ntcheu, Malawi",MWI,0,-14.8166667,34.6333333
930580,275658419,24051676,1366216,"Chiradzulu, Chiradzulu, Malawi",MWI,0,-15.7,35.1833333
0,0,0,1366225,"Chiromo, Nsanje, Malawi",MWI,0,-16.550011781,35.1332454007
924572,276404163,642630,1368847,"Nsanje, Nsanje, Malawi",MWI,0,-16.9166667,35.2666667
923295,265772769,481174,1369423,"Zomba, Zomba, Malawi",MWI,0,-15.3900309053,35.3100304756
931755,27565113,642604,1365676,"Blantyre, Blantyre, Malawi",MWI,0,-15.7900064913,34.989946654
925596,270500661,0,1368479,"Mwanza, Mwanza, Malawi",MWI,0,-15.6166667,34.5166667
925789,269730855,642629,1368396,"Mulanje, Mulanje, Malawi",MWI,0,-16.0333333,35.5
1642858,447867243,453709,1033991,"Jambi, Jambi, Indonesia",IDN,0,-1.58999469107,103.610047566
1636308,0,2155514,1047877,"Manokwari, Irian Jaya Barat, Indonesia",IDN,0,-0.87112384146,134.06927364
0,0,0,85459,"Salama, Baja Verapaz, Guatemala",GTM,0,15.1029990278,-90.3140006056
3590979,0,154547,85263,"Quetzaltenango, Quezaltenango, Guatemala",GTM,0,14.8299591257,-91.5200057391
3590858,472114153,333988,85322,"Retalhuleu, Retalhuleu, Guatemala",GTM,0,14.5370970406,-91.6770145424
3589805,0,733423,85783,"San Marcos, San Marcos, Guatemala",GTM,0,14.9660010637,-91.7999995156
3598572,472114170,0,81640,"Chimaltenango, Chimaltenango, Guatemala",GTM,0,14.6619991421,-90.819998501
3598132,472114145,11874,83123,"Guatemala, Guatemala, Guatemala",GTM,1,14.6211346628,-90.5269655779
3599699,602914594,154609,81054,"Antigua Guatemala, Sacatepéquez, Guatemala",GTM,0,14.5666980957,-90.7333016119
3588698,472114163,733491,86284,"Solola, Sololá, Guatemala",GTM,0,14.7729959827,-91.1829955126
3588258,472114117,12173633,86521,"Totonicapan, Totonicapán, Guatemala",GTM,0,14.9139989822,-91.3580006051
0,0,0,82730,"El Progreso, El Progreso, Guatemala",GTM,0,14.8499999973,-90.0167035854
3597804,0,733475,82050,"Cuilapa, Santa Rosa, Guatemala",GTM,0,14.2790040922,-90.2979985012
3598465,0,732821,81701,"Chiquimula, Chiquimula, Guatemala",GTM,0,14.7969990565,-89.5439965341
3595237,472114148,154562,83245,"Jalapa, Jalapa, Guatemala",GTM,0,14.6330011095,-89.9890016208
3587587,472114168,733549,86894,"Zacapa, Zacapa, Guatemala",GTM,0,14.9720039835,-89.5290025562
3493175,250651151,4081690,76321,"Puerto Plata, Puerto Plata, Dominican Republic",DOM,0,19.7902171033,-70.6902474735
3508952,250651187,7526516,70305,"Dajabon, Dajabón, Dominican Republic",DOM,0,19.5479999952,-71.7049975743
3496331,250447813,20060983,75306,"Moca, Espaillat, Dominican Republic",DOM,0,19.396998142,-70.5230005859
0,0,0,0,"Salcedo, Hermanas, Dominican Republic",DOM,0,19.3830030235,-70.4167014955
3504077,252991807,2227224,72124,"Jimani, Independencia, Dominican Republic",DOM,0,18.4930021172,-71.8509955327
0,0,0,0,"Elias Pina, La Estrelleta, Dominican Republic",DOM,0,18.8759970016,-71.7069954585
3495137,252997293,3781015,75687,"Pedernales, Pedernales, Dominican Republic",DOM,0,18.0379980114,-71.7409975515
3512208,250651411,7230192,69173,"Azua, Azua, Dominican Republic",DOM,0,18.4539961294,-70.7290015952
3511233,250651597,3781000,69635,"Bonao, Monseñor Nouel, Dominican Republic",DOM,0,18.9420031378,-70.4089975692
3512067,250651421,4953607,69207,"Bani, Peravia, Dominican Republic",DOM,0,18.2799989978,-70.3310034658
3504765,250651123,3780970,71885,"Hato Mayor, Hato Mayor, Dominican Republic",DOM,0,18.7640011362,-69.2569974727
3496134,252996432,7526394,75381,"Monte Plata, Monte Plata, Dominican Republic",DOM,0,18.807003058,-69.7840015328
3496021,250651124,2227231,75405,"Nagua, María Trinidad Sánchez, Dominican Republic",DOM,0,19.3760010789,-69.8470014929
3492997,250651126,998417,76414,"Samana, Samaná, Dominican Republic",DOM,0,19.212003132,-69.3320036032
3511540,250651467,448342,69542,"San Cristobal, San Cristóbal, Dominican Republic",DOM,0,18.4159981025,-70.1090005176
3668373,0,0,0,"Santo Domingo, Distrito Nacional, Dominican Republic",DOM,1,18.4700728546,-69.9000850847
3492984,250651122,2538742,76422,"El Seibo, El Seybo, Dominican Republic",DOM,0,18.7640011362,-69.0350034607
3493240,250651118,1586134,76301,"Higuey, La Altagracia, Dominican Republic",DOM,0,18.6159960266,-68.7079974901
3381303,284974098,82312,379833,"Kourou, Guinaa, France",FRA,0,5.15998089489,-52.6499493831
3382160,381988528,497311,379832,"Cayenne, Guinaa, France",FRA,0,4.93299216605,-52.3300205908
2413437,321326714,0,1321444,"Georgetown, Maccarthy Island, The Gambia",GMB,0,13.5510030831,-14.7670015233
2413818,0,0,1321192,"Basse Santa Su, Upper River, The Gambia",GMB,0,13.3100011215,-14.2229964994
2413876,249167555,69666,1321151,"Banjul, Banjul, The Gambia",GMB,0,13.4538764603,-16.5917014892
2412992,0,3244670,1321846,"Kerewan, Lower River, The Gambia",GMB,0,13.4939971067,-16.09499647
2412605,0,1622966,1322028,"Mansa Konko, Lower River, The Gambia",GMB,0,13.3773120964,-15.6785664397
2298890,261702404,417498,1330595,"Kumasi, Ashanti, Ghana",GHA,1,6.68999086398,-1.6300144871
2295021,434469541,2733561,1333004,"Sunyani, Brong Ahafo, Ghana",GHA,0,7.33599899132,-2.33600341635
2295458,132021927,0,1332764,"Sekondi, Western, Ghana",GHA,0,4.94327577608,-1.70401513814
2399697,27565068,57028,1324195,"Libreville, Estuaire, Gabon",GAB,0,0.38538860972,9.45796504582
2306104,27565080,0,1326075,"Accra, Greater Accra, Ghana",GHA,1,5.55003460583,-0.21671574035
2396646,331139740,1795584,1484117,"Oyem, Wouleu-Ntem, Gabon",GAB,0,1.6166312855,11.5833133531
2309332,0,3509944,1480376,"Ebebiyin, Wouleu-Ntem, Gabon",GAB,0,2.15299799566,11.330001556
589580,28577941,274285,844634,"Parnu, Pärnu, Estonia",EST,0,58.3747430614,24.5135835355
587577,29949066,235966,846465,"Viljandi, Viljandi, Estonia",EST,0,58.3638889,25.59
1273294,0,0,2295019,"Delhi, Delhi, India",IND,1,28.6699928986,77.2300040272
1261481,0,0,2295019,"New Delhi, Delhi, India",IND,0,28.6000230092,77.1999800201
1271951,245765268,1180794,2295396,"Faridabad, Haryana, India",IND,1,28.4333333,77.3166667
1255634,0,294148,2295387,"Srinagar, Jammu and Kashmir, India",IND,1,34.0999715363,74.8150093169
1261529,245627445,312477,2295265,"Nellore, Andhra Pradesh, India",IND,0,14.4399829294,79.9899389231
0,0,0,2295211,"Kurnool, Andhra Pradesh, India",IND,0,15.8300014434,78.0300068755
1270668,245635391,3501136,2295243,"Guntur, Andhra Pradesh, India",IND,0,16.3299967641,80.4500141998
1253184,571470108,750441,2295237,"Vijayawada, Andhra Pradesh, India",IND,1,16.5199593292,80.6300032134
1253102,316416969,238760,2295418,"Vishakhapatnam, Andhra Pradesh, India",IND,1,17.7300146677,83.3049820546
1269843,0,0,2295414,"Hyderabad, Andhra Pradesh, India",IND,1,17.3999831329,78.4799535715
1254163,0,56142,2295426,"Thiruvananthapuram, Kerala, India",IND,1,8.49998374321,76.9500211171
1273874,0,56274,2295423,"Kochi, Kerala, India",IND,1,10.0150075469,76.2239155669
1273780,245688972,1776398,2294940,"Cuttack, Orissa, India",IND,0,20.4700024607,85.8899405507
1254089,571400151,0,2295276,"Tumkur, Karnataka, India",IND,0,13.3299731638,77.1000378
0,0,0,2295264,"Davangere, Karnataka, India",IND,0,14.4700069366,75.9200064686
1269920,245631278,0,2295417,"Hubli, Karnataka, India",IND,1,15.3599784535,75.1250162342
1276509,571396424,1208891,2295218,"Bellary, Karnataka, India",IND,0,15.1500429473,76.9150361724
1276533,343333679,0,2295172,"Belgaum, Karnataka, India",IND,0,15.8650122263,74.5050023996
1263780,245612641,308293,2295255,"Mangalore, Karnataka, India",IND,0,12.9000252471,74.8499942616
1277333,428420612,37516,2295420,"Bangalore, Karnataka, India",IND,1,12.9699951365,77.5600097238
1262321,0,70023,2295421,"Mysore, Karnataka, India",IND,1,12.3099837432,76.660012979
1270752,245640372,0,2295206,"Gulbarga, Karnataka, India",IND,0,17.3499603464,76.8200032134
1259229,16174445,164634,2295412,"Pune, Maharashtra, India",IND,1,18.530017516,73.8500036203
1262180,537966705,0,2282863,"Nagpur, Maharashtra, India",IND,1,21.1699597361,79.0899938547
1266285,593878343,337536,2295170,"Kolhapur, Maharashtra, India",IND,0,16.7000000193,74.2200068755
0,0,0,29033054,"Nanded, Maharashtra, India",IND,0,19.1699784535,77.300025593
1279105,245690517,879231,2295150,"Akola, Maharashtra, India",IND,0,20.7099878123,77.0100174549
1275339,0,0,2295411,"Mumbai, Maharashtra, India",IND,1,19.0169903757,72.8569892974
1261186,0,5804637,2289155,"Guwahati, Assam, India",IND,1,26.1600169057,91.7699950754
2198148,259292139,42904,1064103,"Suva, Central, Fiji",FJI,0,-18.1330159314,178.441707315
2399001,0,1795657,1483838,"Mayumba, Nyanga, Gabon",GAB,0,-3.41660154329,10.6500369859
2396253,0,1682992,1325711,"Tchibanga, Nyanga, Gabon",GAB,0,-2.85699595718,11.0269984937
2400547,0,1795740,1323790,"Gamba, Ogooué-Maritime, Gabon",GAB,0,-2.65003334667,9.99999914413
2396518,339582598,1248129,1325594,"Port-Gentil, Ogooué-Maritime, Gabon",GAB,0,-0.72002195344,8.78002193059
2259383,0,3426630,1280294,"Kayes, Bouenza, Congo (Brazzaville)",COG,0,-4.18001747754,13.2800056546
2257990,0,3426744,1280927,"Madingou, Bouenza, Congo (Brazzaville)",COG,0,-4.16400294242,13.5540004942
2400555,254528943,1795594,1323787,"Franceville, Haut-Ogooué, Gabon",GAB,0,-1.63329954133,13.5832946357
3006787,26691694,0,599775,"La Rochelle, Poitou-Charentes, France",FRA,0,46.1666510204,-1.14999210754
3031582,285997729,4097,580778,"Bordeaux, Aquitaine, France",FRA,1,44.8500130402,-0.59501306294
2995469,26761400,71486,610264,"Marseille, Provence-Alpes-Côte-d'Azur, France",FRA,1,43.289979064,5.37501013044
3003796,26686544,54004,603259,"Le Havre, Haute-Normandie, France",FRA,0,49.5049743847,0.10497005067
6942553,257763716,248424,4352,"Paris, Île-de-France, France",FRA,1,48.8666929312,2.33333532574
2450173,255722292,1371205,1376271,"Taoudenni, Timbuktu, Mali",MLI,0,22.6665867299,-3.98335921367
2460954,0,1670645,1369562,"Araouane, Timbuktu, Mali",MLI,0,18.9000207713,-3.52995019674
2449067,89381749,254061,1376636,"Timbuktu, Timbuktu, Mali",MLI,0,16.7665851023,-3.01659651835
0,0,0,1376378,"Tessalit, Kidal, Mali",MLI,0,20.2013883657,1.08881180686
2453514,0,21218495,1374094,"Menaka, Gao, Mali",MLI,0,15.9166628204,2.3999979234
6692158,89918976,1255721,1372006,"Gao, Gao, Mali",MLI,0,16.2665897817,-0.05000756977
3894426,214210491,1690704,347245,"Coihaique, Aisén del General Carlos Ibáñez del Campo, Chile",CHL,0,-45.5699975396,-72.0700043149
3874787,0,8857962,349884,"Punta Arenas, Magallanes y Antártica Chilena, Chile",CHL,0,-53.1649861464,-70.9399957699
3887127,214203803,1323627,349864,"Iquique, Tarapacá, Chile",CHL,0,-20.2499926566,-70.1299676938
3899361,214224703,897099,349874,"Arica, Arica y Parinacota, Chile",CHL,0,-18.5000219535,-70.2899837663
3869716,214207175,1984987,349966,"Tocopilla, Antofagasta, Chile",CHL,0,-22.0900353813,-70.1899898699
3897347,214213958,1090788,349875,"Calama, Antofagasta, Chile",CHL,0,-22.4500134086,-68.9199898699
0,0,0,349929,"Mejillones, Antofagasta, Chile",CHL,0,-23.099999574,-70.4499998389
3870243,214231207,20227365,350376,"Taltal, Antofagasta, Chile",CHL,0,-25.4000142224,-70.4700244564
3899539,214220794,901189,349862,"Antofagasta, Antofagasta, Chile",CHL,0,-23.6499918429,-70.4000028907
3868633,214224795,10927024,349969,"Vallenar, Atacama, Chile",CHL,0,-28.5700016085,-70.7600067563
0,0,0,347131,"Chanaral, Atacama, Chile",CHL,0,-29.0300252088,-71.4300175391
3893656,214229792,2322706,349877,"Copiapo, Atacama, Chile",CHL,0,-27.3599979464,-70.3399807146
3877918,214226485,1111003,349935,"Ovalle, Coquimbo, Chile",CHL,0,-30.5900333468,-71.2000574154
3884373,50020503,1099204,349881,"La Serena, Coquimbo, Chile",CHL,0,-29.8999979464,-71.249976849
3449741,415523692,10124359,456506,"Santiago, Región Metropolitana de Santiago, Chile",CHL,1,-33.4500138155,-70.6670408546
3445575,368264603,6515654,458245,"Valparaiso, Valparaíso, Chile",CHL,1,-33.0477644666,-71.6210136329
3868707,214187957,4168768,349872,"Valdivia, Los Ríos, Chile",CHL,0,-39.7950012016,-73.2450230323
3895088,214189449,308662,349863,"Chillan, Bío-Bío, Chile",CHL,0,-36.6000024223,-72.1059969499
3882428,214202817,841972,349882,"Los Angeles, Bío-Bío, Chile",CHL,0,-37.4600016085,-72.3599866147
3893894,330756068,75735,349860,"Concepcion, Bío-Bío, Chile",CHL,0,-36.8300142225,-73.0500220151
3873775,214204892,901303,349867,"Rancagua, Libertador General Bernardo O'Higgins, Chile",CHL,0,-34.1700215467,-70.7399821387
3877949,214200129,4796664,349865,"Osorno, Los Lagos, Chile",CHL,0,-40.5699926567,-73.1600153012
3874960,84466877,839348,349883,"Puerto Montt, Los Lagos, Chile",CHL,0,-41.4699894015,-72.9299776628
3899695,181299499,1090829,349888,"Ancud, Los Lagos, Chile",CHL,0,-41.8699649875,-73.8299744076
3870294,50028181,1458629,349869,"Talca, Maule, Chile",CHL,0,-35.455007712,-71.6700028907
3892870,214180445,2916262,349880,"Curico, Maule, Chile",CHL,0,-34.9799979464,-71.2400291358
3421319,248057567,53303,472856,"Nuuk, Kommuneqarfik Sermersooq, Greenland",GRL,0,64.1982814673,-51.7326587899
0,0,0,0,"Narsarsuaq, Kommune Kujalleq, Greenland",GRL,0,61.1665881542,-45.4166182877
3419842,0,0,0,"Sisimiut, Qeqqata Kommunia, Greenland",GRL,0,66.9500077506,-53.6666056738
3418910,338192478,161775,473081,"Upernavik, Qaasuitsup Kommunia, Greenland",GRL,0,72.7093666939,-56.141675322
3831208,306516095,283763,472989,"Qaanaaq, Qaasuitsup Kommunia, Greenland",GRL,0,77.4834733268,-69.3322386085
0,0,0,1503628,"Bir Mogrein, Tiris Zemmour, Mauritania",MRT,0,25.2333034454,-11.583308758
2379615,0,0,1504079,"Fderik, Tiris Zemmour, Mauritania",MRT,0,22.6790011345,-12.7070005319
2381659,330457384,4936745,1503485,"Aleg, Brakna, Mauritania",MRT,0,17.0579969967,-13.9089955586
2377457,0,426976,1504734,"Nouadhibou, Dakhlet Nouadhibou, Mauritania",MRT,0,20.9000020538,-17.0560238052
2381690,0,3856305,1503477,"Akjoujt, Inchiri, Mauritania",MRT,0,19.7469990599,-14.3909994818
2377450,249166495,51592,1504735,"Nouakchott, Nouakchott, Mauritania",MRT,0,18.0864270212,-15.9753404149
2376898,0,0,1504877,"Rosso, Trarza, Mauritania",MRT,0,16.5240159291,-15.812663006
2378538,0,3824876,1504385,"Kiffa, Assaba, Mauritania",MRT,0,16.6199790639,-11.3999866144
0,0,0,1369729,"Nara, Bamako, Mali",MLI,0,15.1800152781,-7.27997969708
2454530,0,0,1369729,"Koulikoro, Bamako, Mali",MLI,0,12.8833079213,-7.54998905581
2460596,27564954,56606,1369729,"Bamako, Bamako, Mali",MLI,1,12.6500146677,-8.00003910464
2455518,277932033,1079700,1372774,"Kayes, Kayes, Mali",MLI,0,14.4499823191,-11.4400100112
2381334,330511654,1273367,1503532,"Atar, Adrar, Mauritania",MRT,0,20.5166404409,-13.0499892593
2381291,0,0,1503469,"Ayoun el Atrous, Hodh el Gharbi, Mauritania",MRT,0,16.6665912058,-9.61665877424
2453348,89928289,1070875,1374216,"Mopti, Mopti, Mali",MLI,0,14.4899798777,-4.18003971497
2458589,89392666,732131,1371133,"Djenne, Mopti, Mali",MLI,0,13.8999900502,-4.54999129375
2451478,89944469,1346008,1375496,"Segou, Ségou, Mali",MLI,0,13.4399922882,-6.26001611472
2255564,250884373,1840621,1282185,"Ouesso, Sangha, Congo (Brazzaville)",COG,0,1.60999086396,16.0500174547
0,0,0,1352905,"Ghadamis, Ghadamis, Libya",LBY,0,30.1332885936,9.50002966171
264371,441183,1216,946738,"Athens, Attiki, Greece",GRC,1,37.9833262319,23.7333210843
261604,193699922,840278,950710,"Kalamata, Peloponnisos, Greece",GRC,0,37.0389135936,22.1141951077
785842,170792214,29618,482940,"Skopje, Centar, Macedonia",MKD,0,42.0000061229,21.4334614651
2216645,0,0,1352926,"Hun, Al Jufrah, Libya",LBY,0,29.1166581411,15.9333320706
0,0,0,1352630,"Al Jawf, Al Kufrah, Libya",LBY,0,24.1999815053,23.2899889717
2218478,0,469541,1352855,"Birak, Ash Shati', Libya",LBY,0,27.5333180939,14.2833552639
2217351,260714409,1463071,1352909,"Ghat, Ghat, Libya",LBY,0,24.9647410268,10.1727534573
2214603,0,0,1352976,"Marzuq, Murzuq, Libya",LBY,0,25.9043994334,13.8972289619
0,0,0,1353300,"Tmassah, Murzuq, Libya",LBY,0,26.3666451202,15.8000068753
2214846,0,469556,1352997,"Misratah, Misratah, Libya",LBY,0,32.3799731639,15.0999979235
2212775,260716549,1463115,1353218,"Sabha, Sabha, Libya",LBY,0,27.0332710968,14.4333202705
2208425,0,2010687,1353357,"Zuwarah, An Nuqat al Khams, Libya",LBY,0,32.9344096059,12.079148721
0,0,0,0,"Tripoli, Tajura' wa an Nawahi al Arba, Libya",LBY,1,32.8925000194,13.1800117581
89113,277399765,20790787,1352552,"Ajdabiya, Ajdabiya, Libya",LBY,0,30.7699939158,20.2199954821
88533,0,17487260,1352761,"Awjilah, Ajdabiya, Libya",LBY,0,29.1080281769,21.2869071032
88319,27565118,204114,1352831,"Banghazi, Benghazi, Libya",LBY,1,32.1167334178,20.0667231839
2210554,0,7475352,1353260,"Surt, Surt, Libya",LBY,0,31.2099928986,16.5900361722
87205,0,5501722,1352880,"Darnah, Al Qubbah, Libya",LBY,0,32.7648111286,22.6391392825
81302,0,405871,1353303,"Tubruq, Al Butnan, Libya",LBY,0,32.0799914744,23.9600255928
258620,286542728,512811,954997,"Lamia, Stereá Elláda, Greece",GRC,0,38.8989991541,22.4340035755
261745,29438069,59741,950519,"Iraklio, Kriti, Greece",GRC,0,35.3250130402,25.1304967842
734077,57554537,40471,963291,"Thessaloniki, Kentriki Makedonia, Greece",GRC,1,40.6961063833,22.8850007718
734517,135818727,1269180,966140,"Polygyros, Kentriki Makedonia, Greece",GRC,0,40.3810021302,23.4530014764
735640,137706089,1871412,953899,"Komatini, Anatoliki Makedonia kai Thraki, Greece",GRC,0,41.1333030908,25.4167025619
611847,34395499,4305442,1965835,"Sukhumi, Abkhazia, Georgia",GEO,0,43.0200213817,41.0200178617
2210247,27564957,31232,1353281,"Trablous, North Lebanon, Lebanon",LBN,0,34.4200036815,35.8699962959
276781,289346590,37428,1960307,"Beirut, Beirut, Lebanon",LBN,1,33.871975117,35.50970821
277226,0,0,0,"B'abda, Mount Lebanon, Lebanon",LBN,0,33.8333040635,35.5332965182
611717,182747634,42298,1965878,"Tbilisi, Tbilisi, Georgia",GEO,1,41.7250099885,44.7907954496
0,0,0,0,"Dahuk, Dihok, Iraq",IRQ,0,36.8667001273,43.0000026254
94787,248436981,199292,1979505,"Kirkuk, At-Ta'mim, Iraq",IRQ,0,35.4722391958,44.3922668038
99072,0,200475,1979409,"Mosul, Ninawa, Iraq",IRQ,1,36.3450024608,43.145004434
91597,248408523,201332,1977526,"Samarra, Sala ad-Din, Iraq",IRQ,0,34.1939970461,43.8750006176
293768,278476781,323256,1968206,"Ramla, HaMerkaz, Israel",ISR,0,31.9167001238,34.8667025234
293394,0,0,1968018,"Tel Aviv-Yafo, Tel Aviv, Israel",ISR,1,32.0799914744,34.7700117582
278913,0,0,1959854,"Nabatiye et Tahta, An Nabatiyah, Lebanon",LBN,0,33.383304018,35.4500016422
98860,348117530,200512,1979423,"An Najaf, An-Najaf, Iraq",IRQ,0,32.0003322541,44.3353710518
98182,21034458,4492,1979455,"Baghdad, Baghdad, Iraq",IRQ,1,33.3386484975,44.3938687732
339708,298296174,2571754,1315170,"Debre Markos, Amhara, Ethiopia",ETH,0,10.3399747914,37.720012572
342884,71612929,1650538,1313880,"Bahir Dar, Amhara, Ethiopia",ETH,0,11.6000529164,37.3832889392
339219,281666535,2168072,1315369,"Dese, Amhara, Ethiopia",ETH,0,11.1299782501,39.6300251859
336014,71556493,1006797,1316680,"Gonder, Amhara, Ethiopia",ETH,0,12.6100429473,37.4600284411
331180,298296162,1221559,1318717,"Mekele, Tigray, Ethiopia",ETH,0,13.499988626,39.4699832751
0,0,0,0,"Sodo, Southern Nations, Nationalities and Peoples, Ethiopia",ETH,0,6.90000388481,37.7499849027
343663,253440282,2073642,1313574,"Arba Minch, Southern Nations, Nationalities and Peoples, Ethiopia",ETH,0,6.04000469861,37.5499971097
343137,253446167,2081637,1313776,"Awasa, Southern Nations, Nationalities and Peoples, Ethiopia",ETH,0,7.05999607741,38.4769986184
335035,298296166,521726,1317066,"Harar, Addis Ababa, Ethiopia",ETH,0,9.31995953261,42.1500264066
336350,298296170,1731998,1316528,"Goba, Addis Ababa, Ethiopia",ETH,0,7.01002300916,39.970004434
333772,283675691,2139396,1317611,"Jima, Addis Ababa, Ethiopia",ETH,0,7.67998211561,36.830041055
330186,237498687,1447425,1319153,"Nazret, Addis Ababa, Ethiopia",ETH,0,8.54998069146,39.2699954821
0,0,0,56013543,"Nagele, Addis Ababa, Ethiopia",ETH,0,5.31661216117,39.5833096911
344979,27565076,52593,1313090,"Addis Ababa, Addis Ababa, Ethiopia",ETH,1,9.03331036268,38.700004434
335943,0,2168156,1482126,"Gore, Addis Ababa, Ethiopia",ETH,0,8.14899604839,35.5370045105
0,0,0,1482073,"Gode, Somali, Ethiopia",ETH,0,5.95001019177,43.4499987374
0,0,0,0,"Dolo Bay, Somali, Ethiopia",ETH,0,4.18334800101,42.0833121325
